file,roi,corrtype,hemi,cb_idx,nvoxels,t
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,9.0,17,3.53
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,10.0,38,3.89
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,0.0,901616,0.06
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,1.0,75,5.03
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,2.0,159,4.01
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,3.0,183,4.92
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,4.0,159,4.15
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,5.0,159,5.53
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,6.0,124,6.61
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,7.0,32,5.52
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,8.0,67,4.59
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,9.0,17,5.91
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,10.0,38,5.02
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,0.0,901616,0.07
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,1.0,75,8.16
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,2.0,159,9.45
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,3.0,183,9.42
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,4.0,159,6.62
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,5.0,159,9.47
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,6.0,124,9.70
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,7.0,32,8.09
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,8.0,67,6.62
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,9.0,17,6.30
perm_vsm4_V3v_lh_pearson_tstat1.nii,V3v,pearson,lh,10.0,38,6.39
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,0.0,901616,0.07
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,1.0,75,8.38
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,2.0,159,10.44
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,3.0,183,10.22
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,4.0,159,7.29
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,5.0,159,10.28
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,6.0,124,10.99
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,7.0,32,8.40
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,8.0,67,6.42
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,9.0,17,7.06
perm_vsm4_V3v_rh_pearson_tstat1.nii,V3v,pearson,rh,10.0,38,7.10
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,0.0,901616,0.08
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,1.0,75,9.08
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,2.0,159,10.85
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,3.0,183,10.81
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,4.0,159,7.68
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,5.0,159,10.83
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,6.0,124,11.31
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,7.0,32,8.95
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,8.0,67,7.13
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,9.0,17,7.31
perm_vsm4_V3v_bilat_pearson_tstat1.nii,V3v,pearson,bilat,10.0,38,7.41
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,0.0,901616,0.05
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,1.0,75,4.88
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,2.0,159,4.67
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,3.0,183,5.25
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,4.0,159,3.84
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,5.0,159,5.24
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,6.0,124,5.11
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,7.0,32,5.19
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,8.0,67,4.77
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,9.0,17,3.77
perm_vsm4_V3v_lh_partial_tstat1.nii,V3v,partial,lh,10.0,38,3.91
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,0.0,901616,0.04
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,1.0,75,4.38
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,2.0,159,6.03
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,3.0,183,5.42
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,4.0,159,3.79
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,5.0,159,5.93
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,6.0,124,6.91
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,7.0,32,5.26
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,8.0,67,3.87
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,9.0,17,4.91
perm_vsm4_V3v_rh_partial_tstat1.nii,V3v,partial,rh,10.0,38,4.83
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,0.0,901616,0.05
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,1.0,75,6.31
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,2.0,159,7.58
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,3.0,183,8.71
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,4.0,159,5.19
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,5.0,159,8.38
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,6.0,124,8.92
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,7.0,32,6.90
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,8.0,67,6.07
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,9.0,17,5.72
perm_vsm4_VO1_lh_pearson_tstat1.nii,VO1,pearson,lh,10.0,38,6.30
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,0.0,901616,0.05
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,1.0,75,6.64
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,2.0,159,9.04
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,3.0,183,8.97
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,4.0,159,5.80
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,5.0,159,9.24
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,6.0,124,9.94
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,7.0,32,7.20
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,8.0,67,5.62
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,9.0,17,6.21
perm_vsm4_VO1_rh_pearson_tstat1.nii,VO1,pearson,rh,10.0,38,6.30
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,0.0,901616,0.05
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,1.0,75,7.34
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,2.0,159,9.21
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,3.0,183,10.05
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,4.0,159,6.21
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,5.0,159,9.83
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,6.0,124,10.53
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,7.0,32,7.86
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,8.0,67,6.59
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,9.0,17,6.67
perm_vsm4_VO1_bilat_pearson_tstat1.nii,VO1,pearson,bilat,10.0,38,7.06
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,0.0,901616,0.04
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,1.0,75,4.73
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,2.0,159,5.21
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,3.0,183,6.46
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,4.0,159,3.84
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,5.0,159,6.30
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,6.0,124,6.49
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,7.0,32,5.64
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,8.0,67,5.34
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,9.0,17,4.58
perm_vsm4_VO1_lh_partial_tstat1.nii,VO1,partial,lh,10.0,38,5.12
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,0.0,901616,0.03
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,1.0,75,4.71
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,2.0,159,6.74
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,3.0,183,6.04
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,4.0,159,4.21
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,5.0,159,6.88
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,6.0,124,7.58
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,7.0,32,5.42
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,8.0,67,4.08
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,9.0,17,4.81
perm_vsm4_VO1_rh_partial_tstat1.nii,VO1,partial,rh,10.0,38,4.70
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,0.0,901616,0.05
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,1.0,75,7.07
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,2.0,159,8.90
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,3.0,183,9.73
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,4.0,159,6.09
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,5.0,159,9.69
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,6.0,124,9.65
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,7.0,32,7.98
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,8.0,67,6.73
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,9.0,17,6.71
perm_vsm4_VO2_lh_pearson_tstat1.nii,VO2,pearson,lh,10.0,38,7.16
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,0.0,901616,0.05
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,1.0,75,6.15
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,2.0,159,7.82
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,3.0,183,8.67
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,4.0,159,4.91
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,5.0,159,8.18
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,6.0,124,9.18
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,7.0,32,6.83
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,8.0,67,5.76
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,9.0,17,5.84
perm_vsm4_VO2_rh_pearson_tstat1.nii,VO2,pearson,rh,10.0,38,6.35
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,0.0,901616,0.05
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,1.0,75,7.18
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,2.0,159,8.94
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,3.0,183,10.02
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,4.0,159,5.94
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,5.0,159,9.59
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,6.0,124,10.15
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,7.0,32,7.98
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,8.0,67,6.79
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,9.0,17,6.80
perm_vsm4_VO2_bilat_pearson_tstat1.nii,VO2,pearson,bilat,10.0,38,7.32
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,0.0,901616,0.04
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,1.0,75,5.29
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,2.0,159,6.34
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,3.0,183,6.99
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,4.0,159,4.66
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,5.0,159,7.42
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,6.0,124,6.78
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,7.0,32,6.70
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,8.0,67,5.83
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,9.0,17,5.46
perm_vsm4_VO2_lh_partial_tstat1.nii,VO2,partial,lh,10.0,38,5.66
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,0.0,901616,0.04
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,1.0,75,4.31
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,2.0,159,5.51
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,3.0,183,6.06
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,4.0,159,3.33
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,5.0,159,5.82
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,6.0,124,7.08
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,7.0,32,4.99
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,8.0,67,4.28
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,9.0,17,4.41
perm_vsm4_VO2_rh_partial_tstat1.nii,VO2,partial,rh,10.0,38,4.82
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,0.0,901616,0.07
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,1.0,75,7.41
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,2.0,159,8.13
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,3.0,183,8.78
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,4.0,159,6.12
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,5.0,159,9.00
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,6.0,124,9.33
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,7.0,32,7.22
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,8.0,67,6.14
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,9.0,17,5.68
perm_vsm4_hV4_lh_pearson_tstat1.nii,hV4,pearson,lh,10.0,38,5.86
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,0.0,901616,0.07
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,1.0,75,8.40
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,2.0,159,10.10
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,3.0,183,9.56
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,4.0,159,7.08
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,5.0,159,10.33
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,6.0,124,11.15
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,7.0,32,8.22
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,8.0,67,6.54
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,9.0,17,6.67
perm_vsm4_hV4_rh_pearson_tstat1.nii,hV4,pearson,rh,10.0,38,6.89
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,0.0,901616,0.08
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,1.0,75,8.76
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,2.0,159,9.93
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,3.0,183,10.21
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,4.0,159,7.28
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,5.0,159,10.56
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,6.0,124,11.20
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,7.0,32,8.41
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,8.0,67,7.01
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,9.0,17,6.75
perm_vsm4_hV4_bilat_pearson_tstat1.nii,hV4,pearson,bilat,10.0,38,7.02
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,0.0,901616,0.04
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,1.0,75,4.11
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,2.0,159,3.81
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,3.0,183,5.08
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,4.0,159,3.55
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,5.0,159,5.06
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,6.0,124,4.97
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,7.0,32,4.39
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,8.0,67,4.02
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,9.0,17,3.43
perm_vsm4_hV4_lh_partial_tstat1.nii,hV4,partial,lh,10.0,38,3.42
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,0.0,901616,0.05
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,1.0,75,5.31
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,2.0,159,6.48
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,3.0,183,5.49
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,4.0,159,4.30
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,5.0,159,6.65
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,6.0,124,7.61
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,7.0,32,5.88
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,8.0,67,4.78
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,9.0,17,4.88
perm_vsm4_hV4_rh_partial_tstat1.nii,hV4,partial,rh,10.0,38,5.22
